报告年份,原始文件,年度文件内行号,段内对齐序号,全局对齐序号,中文,英文,中文句数,英文句数,对齐类型,对齐成本,中文字符数,英文词数,英中长度比例,是否需要人工复核,问题类型,清洗说明,原始中文,原始英文,中文清洗动作,英文清洗动作
2025,02_report_2025.csv,13,8,55,提高城乡居民基础养老金和退休人员基本养老金。,"Under the basic medical insurance scheme, urban workers were granted greater scope to use personal accounts for family members.",1,1,1-1,0.0707,22,19,0.8636,False,,无需自动清洗 | 无需自动清洗,提高城乡居民基础养老金和退休人员基本养老金。,"Under the basic medical insurance scheme, urban workers were granted greater scope to use personal accounts for family members.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,13,9,56,深化养老服务改革，制定促进银发经济发展的政策。,Basic old-age benefits for rural and non-working urban residents and basic pension benefits for retirees were increased.,1,1,1-1,0.0849,23,17,0.7391,False,,无需自动清洗 | 无需自动清洗,深化养老服务改革，制定促进银发经济发展的政策。,Basic old-age benefits for rural and non-working urban residents and basic pension benefits for retirees were increased.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,13,10,57,强化残疾人权益保障。提高优抚补助标准。,We deepened the reform of elderly care services and formulated policies to promote the development of the silver economy.,2,1,2-1,0.3673,19,19,1.0,False,,无需自动清洗 | 无需自动清洗,强化残疾人权益保障。提高优抚补助标准。,We deepened the reform of elderly care services and formulated policies to promote the development of the silver economy.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,13,11,58,健全低保标准确定和调整机制，拓展救助对象范围。,We strengthened safeguards for the rights and interests of people with disabilities and increased subsidies for entitled groups.,1,1,1-1,0.0278,23,18,0.7826,False,,无需自动清洗 | 无需自动清洗,健全低保标准确定和调整机制，拓展救助对象范围。,We strengthened safeguards for the rights and interests of people with disabilities and increased subsidies for entitled groups.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,13,12,59,向困难群众发放一次性生活补助，惠及1100多万人。,We improved the mechanism to set and adjust subsistence allowance standards and expanded the coverage of this program.,1,1,1-1,0.1112,25,18,0.72,False,,无需自动清洗 | 无需自动清洗,向困难群众发放一次性生活补助，惠及1100多万人。,We improved the mechanism to set and adjust subsistence allowance standards and expanded the coverage of this program.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,13,13,60,完善全国年节及纪念日放假办法。,We provided one-off living allowances to over 11 million people in difficulty.,1,1,1-1,0.0928,15,11,0.7333,False,,无需自动清洗 | 无需自动清洗,完善全国年节及纪念日放假办法。,We provided one-off living allowances to over 11 million people in difficulty.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,13,14,61,繁荣发展文化事业和文化产业，文化和旅游市场持续活跃。,"We refined the measures for national public holidays and memorial days. Cultural programs and industries were boosted, and cultural and tourism markets continued to thrive.",1,2,1-2,0.3281,26,25,0.9615,False,,无需自动清洗 | 无需自动清洗,繁荣发展文化事业和文化产业，文化和旅游市场持续活跃。,"We refined the measures for national public holidays and memorial days. Cultural programs and industries were boosted, and cultural and tourism markets continued to thrive.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,13,15,62,扎实筹办第九届亚洲冬季运动会，成功举办第十二届全国少数民族传统体育运动会，我国体育健儿在巴黎奥运会取得境外参赛最好成绩。,We made good preparations for the 9th Asian Winter Games and successfully hosted the 12th National Traditional Games of Ethnic Minorities of the People's Republic of China. Chinese athletes achieved their best overseas Olympic performance at the Paris Olympics.,1,2,1-2,0.3634,60,39,0.65,False,,无需自动清洗 | 无需自动清洗,扎实筹办第九届亚洲冬季运动会，成功举办第十二届全国少数民族传统体育运动会，我国体育健儿在巴黎奥运会取得境外参赛最好成绩。,We made good preparations for the 9th Asian Winter Games and successfully hosted the 12th National Traditional Games of Ethnic Minorities of the People's Republic of China. Chinese athletes achieved their best overseas Olympic performance at the Paris Olympics.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,14,1,63,六是持续加强生态环境保护，提升绿色低碳发展水平。,6. We continued to strengthen environmental protection and promoted green and low-carbon development.,1,2,1-2,0.4931,24,12,0.5,False,,无需自动清洗 | 无需自动清洗,六是持续加强生态环境保护，提升绿色低碳发展水平。,6. We continued to strengthen environmental protection and promoted green and low-carbon development.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,14,2,64,强化生态环境综合治理，主要污染物排放量继续下降。,We stepped up comprehensive efforts to improve the environment and achieved yet another drop in the discharge of major pollutants.,1,1,1-1,0.1677,24,20,0.8333,False,,无需自动清洗 | 无需自动清洗,强化生态环境综合治理，主要污染物排放量继续下降。,We stepped up comprehensive efforts to improve the environment and achieved yet another drop in the discharge of major pollutants.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,14,3,65,深入实施重要生态系统保护和修复重大工程，荒漠化、沙化土地面积持续“双缩减”。,We implemented major projects for protecting and restoring key ecosystems and realized a further reduction in the areas of both deserts and sandy lands.,1,1,1-1,0.1095,38,24,0.6316,False,,无需自动清洗 | 无需自动清洗,深入实施重要生态系统保护和修复重大工程，荒漠化、沙化土地面积持续“双缩减”。,We implemented major projects for protecting and restoring key ecosystems and realized a further reduction in the areas of both deserts and sandy lands.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,14,4,66,生物多样性保护取得积极成效，大量珍稀濒危野生动植物种群稳步增长。,Progress was made in biodiversity conservation and the populations of many rare and endangered wildlife species increased steadily.,1,1,1-1,0.2253,32,18,0.5625,False,,无需自动清洗 | 无需自动清洗,生物多样性保护取得积极成效，大量珍稀濒危野生动植物种群稳步增长。,Progress was made in biodiversity conservation and the populations of many rare and endangered wildlife species increased steadily.,无需自动清洗,无需自动清洗
