报告年份,原始文件,年度文件内行号,段内对齐序号,全局对齐序号,中文,英文,中文句数,英文句数,对齐类型,对齐成本,中文字符数,英文词数,英中长度比例,是否需要人工复核,问题类型,清洗说明,原始中文,原始英文,中文清洗动作,英文清洗动作
2024,01_report_2024.csv,15,3,50,全面部署推进新型工业化。,We adopted an overarching plan to advance new industrialization.,1,1,1-1,0.0144,12,9,0.75,False,,无需自动清洗 | 无需自动清洗,全面部署推进新型工业化。,We adopted an overarching plan to advance new industrialization.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,15,4,51,出台稳定工业经济运行、支持先进制造业举措，提高重点行业企业研发费用加计扣除比例，推动重点产业链高质量发展，工业企业利润由降转升。,"We took measures to ensure the stable performance of the industrial sector and support advanced manufacturing, and increased the additional tax deductions for R&D expenses of enterprises in key industries. This helped promote high-quality development of key industrial chains.",1,2,1-2,0.3179,64,40,0.625,False,,无需自动清洗 | 无需自动清洗,出台稳定工业经济运行、支持先进制造业举措，提高重点行业企业研发费用加计扣除比例，推动重点产业链高质量发展，工业企业利润由降转升。,"We took measures to ensure the stable performance of the industrial sector and support advanced manufacturing, and increased the additional tax deductions for R&D expenses of enterprises in key industries. This helped promote high-quality development of key industrial chains.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,15,5,52,数字经济加快发展，5G用户普及率超过50%。,"As a result, industrial enterprise profits stopped declining and began growing. The digital economy posted rapid growth, and 5G penetration rate in China topped 50 percent.",1,2,1-2,0.5799,22,25,1.1364,False,,无需自动清洗 | 无需自动清洗,数字经济加快发展，5G用户普及率超过50%。,"As a result, industrial enterprise profits stopped declining and began growing. The digital economy posted rapid growth, and 5G penetration rate in China topped 50 percent.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,15,6,53,深入实施新型城镇化战略，进一步放宽放开城市落户条件，增强县城综合承载能力，常住人口城镇化率提高到66.2%。,"The new urbanization strategy was further advanced. Restrictions on permanent urban residency were further relaxed or lifted, the overall carrying capacity of county seats was increased, and the share of permanent urban residents in the total population rose to 66.2 percent.",1,2,1-2,0.152,54,40,0.7407,False,,无需自动清洗 | 无需自动清洗,深入实施新型城镇化战略，进一步放宽放开城市落户条件，增强县城综合承载能力，常住人口城镇化率提高到66.2%。,"The new urbanization strategy was further advanced. Restrictions on permanent urban residency were further relaxed or lifted, the overall carrying capacity of county seats was increased, and the share of permanent urban residents in the total population rose to 66.2 percent.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,15,7,54,强化农业发展支持政策，有力开展抗灾夺丰收，实施新一轮千亿斤粮食产能提升行动，乡村振兴扎实推进。,"We adopted stronger support policies to develop agriculture and took effective steps to protect against natural disasters and ensure good harvests. New initiatives were launched to increase grain production capacity by 50 million metric tons, and solid progress was made in rural revitalization.",1,2,1-2,0.3396,47,42,0.8936,False,,无需自动清洗 | 无需自动清洗,强化农业发展支持政策，有力开展抗灾夺丰收，实施新一轮千亿斤粮食产能提升行动，乡村振兴扎实推进。,"We adopted stronger support policies to develop agriculture and took effective steps to protect against natural disasters and ensure good harvests. New initiatives were launched to increase grain production capacity by 50 million metric tons, and solid progress was made in rural revitalization.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,15,8,55,完善区域协调发展体制机制，在落实区域重大战略方面推出一批新举措，实施一批重大项目，区域发展协调性、平衡性不断增强。,"The systems and mechanisms for coordinated regional development were refined. We adopted new measures and launched major projects to implement major regional strategies, thus ensuring better coordinated and more balanced regional development.",1,2,1-2,0.4252,57,32,0.5614,False,,无需自动清洗 | 无需自动清洗,完善区域协调发展体制机制，在落实区域重大战略方面推出一批新举措，实施一批重大项目，区域发展协调性、平衡性不断增强。,"The systems and mechanisms for coordinated regional development were refined. We adopted new measures and launched major projects to implement major regional strategies, thus ensuring better coordinated and more balanced regional development.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,16,1,56,三是深化改革扩大开放，持续改善营商环境。,"3. We deepened reform, expanded opening up, and continued to improve the business environment.",1,2,1-2,0.3149,20,13,0.65,False,,无需自动清洗 | 无需自动清洗,三是深化改革扩大开放，持续改善营商环境。,"3. We deepened reform, expanded opening up, and continued to improve the business environment.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,16,2,57,出台建设全国统一大市场总体工作方案，清理一批妨碍公平竞争的政策规定。,"A master plan for building a unified national market was released, and a number of policies and regulations that impeded fair competition were abolished.",1,1,1-1,0.0824,34,24,0.7059,False,,无需自动清洗 | 无需自动清洗,出台建设全国统一大市场总体工作方案，清理一批妨碍公平竞争的政策规定。,"A master plan for building a unified national market was released, and a number of policies and regulations that impeded fair competition were abolished.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,16,3,58,分别推出支持国有企业、民营企业、外资企业发展政策，建立政企常态化沟通交流机制，开展清理拖欠企业账款专项行动，加强违规收费整治。,"We adopted separate policies on supporting the development of SOEs, private enterprises, and foreign-funded enterprises, and put in place a mechanism for regular government-business communication. Special initiatives were launched to settle overdue payments owed to enterprises, and intensified efforts were made to end unjustified charges.",1,2,1-2,0.2206,63,45,0.7143,False,,无需自动清洗 | 无需自动清洗,分别推出支持国有企业、民营企业、外资企业发展政策，建立政企常态化沟通交流机制，开展清理拖欠企业账款专项行动，加强违规收费整治。,"We adopted separate policies on supporting the development of SOEs, private enterprises, and foreign-funded enterprises, and put in place a mechanism for regular government-business communication. Special initiatives were launched to settle overdue payments owed to enterprises, and intensified efforts were made to end unjustified charges.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,16,4,59,深化财税金融、农业农村、生态环保等领域改革。,"Reforms were deepened in the fiscal, taxation, and financial systems, in agriculture and rural areas, and in ecological conservation, environmental protection, and other areas.",1,1,1-1,0.3529,22,24,1.0909,False,,无需自动清洗 | 无需自动清洗,深化财税金融、农业农村、生态环保等领域改革。,"Reforms were deepened in the fiscal, taxation, and financial systems, in agriculture and rural areas, and in ecological conservation, environmental protection, and other areas.",无需自动清洗,无需自动清洗
